heart_index,trials_per_heart,raw_attempts,heart_signature,scoring_signature,rank,integer_score,score_percent,head_permutation_rank,head_pattern_index,head_wanderer_for_orbiter,tail_orbiter_a_for_wanderer,tail_orbiter_b_for_wanderer,first_minimum_wanderer_influence,first_minimum_input_coverage,second_minimum_wanderer_influence,second_minimum_input_coverage,minimum_pair_union,minimum_heart_separation,total_heart_separation,minimum_pair_balance,minimum_complement,dominated_pair_count,flow_area,arrival_total,maximum_arrival_skew,directed_diameter,mean_wanderer_shortest_path_x1000,worst_wanderer_mean_shortest_path_x1000,minimum_influenced_wanderers,minimum_wanderers_reached_within_four_edges,mean_four_edge_wanderer_reach_x1000,redundant_early_branch_fraction_x1000,pair_component_count,minimum_subset_expansion,total_subset_expansion,reserved_legacy_spectral_gap,minimum_one_round_wanderer_fanout,mean_one_round_wanderer_fanout_x1000,minimum_source_orbiter_journey_area,minimum_dual_tail_wanderer_reach,mean_dual_tail_wanderer_reach_x1000,maximum_orbiter_shortest_path_load_x1000,maximum_ordered_source_orphan_area,mean_ordered_source_orphan_area_x1000,maximum_last_orphan_latency,maximum_orphan_straggler_gap,maximum_midpoint_source_orphans,maximum_midpoint_destination_orphan_load,maximum_midpoint_co_orphan_load,maximum_source_meeting_orphans,maximum_source_meeting_area,mean_source_pair_meeting_latency_x1000,maximum_robust_orphans,mean_robust_orphans_x1000,maximum_ordered_destination_orphan_area,maximum_dual_tail_source_orphan_area,mean_dual_tail_source_orphan_area_x1000,maximum_robust_destination_orphans,maximum_single_orbiter_ordered_pair_damage,mean_single_orbiter_ordered_pair_damage_x1000,minimum_surviving_fanout_after_one_orbiter_removal,maximum_dual_tail_arrival_skew
121,4000000,4012206,8036177811890296226,16994406626775894751,1,160,61.538462,37211181,14823,K C F J B D A I G H E,F K H C A I E B D G J,E B C I J H K D A F G,14,0,0,0,14,2,0,15,2,6,6135,0,0,0,3263,3400,10,9,0,536,2,409,0,0,0,0,27,3,0,215,72,0,0,3,8,7,5,0,128,11018,8,0,61,114,0,7,11,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,2,159,61.153846,17867054,12757,E K C B A G D I H F J,A E H K F B C D J I G,J F D E H I B A G C K,14,0,0,0,14,2,0,15,1,7,6138,0,0,0,3309,3400,10,9,0,581,2,409,0,0,0,0,27,3,0,207,76,0,0,1,8,7,5,0,128,11018,7,0,59,115,0,7,12,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,3,159,61.153846,30325175,5069,I D G A K C H J F E B,B F H C A G E K I D J,K E C F H D J A B I G,14,0,0,0,14,2,0,15,2,7,6158,0,0,0,3281,3500,10,9,0,545,1,409,0,0,0,0,27,3,0,216,73,0,0,5,8,7,6,0,128,11018,7,0,60,113,0,7,12,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,4,159,61.153846,38344127,14385,K F G J I E B H D C A,E B F K I H A C G J D,F D A G H C K E J B I,14,0,0,0,14,2,0,15,1,7,6151,0,0,0,3290,3500,10,8,0,500,1,409,0,0,0,0,27,3,0,211,73,0,0,2,8,7,5,0,128,11018,7,0,60,113,0,7,12,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,5,158,60.769231,4477405,435,B D F A G I J H C K E,I H K J A F B G D E C,H C G D F E I J A K B,14,0,0,0,14,2,0,15,2,7,6135,0,0,0,3272,3400,10,9,0,536,2,384,0,0,0,0,27,3,0,210,73,0,0,5,8,7,5,0,128,11018,7,0,60,113,0,7,12,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,6,158,60.769231,6495590,9509,B I K A H F J E D C G,K G I D E H F A J C B,I J H G C D A K E B F,14,0,0,0,14,2,0,15,1,7,6146,0,0,0,3336,3500,10,9,0,463,1,384,0,0,0,0,27,3,0,221,73,0,0,3,8,7,5,0,128,11018,7,0,61,113,0,7,12,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,7,158,60.769231,6865107,12598,B J K D A I E C G H F,F G K C D J E H A I B,A J G H B E C I D K F,14,0,0,0,14,2,0,15,1,7,6153,0,0,0,3309,3500,10,9,0,518,2,409,0,0,0,0,27,3,0,208,73,0,0,3,8,7,6,0,128,11018,7,0,59,113,0,7,12,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,8,158,60.769231,10661087,18785,C K E F D A G J I H B,D E K C B A J H G F I,A J B F I G H C D E K,14,0,0,0,14,2,0,15,1,7,6143,0,0,0,3281,3400,10,8,0,600,3,409,0,0,0,0,27,3,0,219,73,0,0,5,8,6,5,0,128,11018,7,0,58,115,0,7,12,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,9,158,60.769231,11151447,2535,D A I G H B J F E K C,G I F B D K C J A H E,K B E D A I H G F J C,14,0,0,0,14,2,0,15,1,7,6118,0,0,0,3309,3500,10,8,0,536,1,307,0,0,0,0,27,3,0,212,73,0,0,2,8,6,4,0,128,11018,7,0,58,115,0,7,11,0,4,0
121,4000000,4012206,8036177811890296226,16994406626775894751,10,158,60.769231,13166012,10583,D H C G E A J K F B I,H I K J A G F D E B C,A B I G K D E H J C F,15,0,0,0,14,2,0,15,2,7,6155,0,0,0,3363,3500,10,8,0,490,1,384,0,0,0,0,27,3,0,219,73,0,0,3,8,7,5,0,128,11018,7,0,61,113,0,7,12,0,4,0
