heart_index,trials_per_heart,raw_attempts,heart_signature,scoring_signature,rank,integer_score,score_percent,head_permutation_rank,head_pattern_index,head_wanderer_for_orbiter,tail_orbiter_a_for_wanderer,tail_orbiter_b_for_wanderer,first_minimum_wanderer_influence,first_minimum_input_coverage,second_minimum_wanderer_influence,second_minimum_input_coverage,minimum_pair_union,minimum_heart_separation,total_heart_separation,minimum_pair_balance,minimum_complement,dominated_pair_count,flow_area,arrival_total,maximum_arrival_skew,directed_diameter,mean_wanderer_shortest_path_x1000,worst_wanderer_mean_shortest_path_x1000,minimum_influenced_wanderers,minimum_wanderers_reached_within_four_edges,mean_four_edge_wanderer_reach_x1000,redundant_early_branch_fraction_x1000,pair_component_count,minimum_subset_expansion,total_subset_expansion,reserved_legacy_spectral_gap,minimum_one_round_wanderer_fanout,mean_one_round_wanderer_fanout_x1000,minimum_source_orbiter_journey_area,minimum_dual_tail_wanderer_reach,mean_dual_tail_wanderer_reach_x1000,maximum_orbiter_shortest_path_load_x1000,maximum_ordered_source_orphan_area,mean_ordered_source_orphan_area_x1000,maximum_last_orphan_latency,maximum_orphan_straggler_gap,maximum_midpoint_source_orphans,maximum_midpoint_destination_orphan_load,maximum_midpoint_co_orphan_load,maximum_source_meeting_orphans,maximum_source_meeting_area,mean_source_pair_meeting_latency_x1000,maximum_robust_orphans,mean_robust_orphans_x1000,maximum_ordered_destination_orphan_area,maximum_dual_tail_source_orphan_area,mean_dual_tail_source_orphan_area_x1000,maximum_robust_destination_orphans,maximum_single_orbiter_ordered_pair_damage,mean_single_orbiter_ordered_pair_damage_x1000,minimum_surviving_fanout_after_one_orbiter_removal,maximum_dual_tail_arrival_skew
172,4000000,4012604,5701209981813462626,16994406626775894751,1,154,59.230769,14700811,7398,E A G H J I F K B D C,J F E A G K I C B H D,C J F E I H K B G D A,14,0,0,0,13,2,0,15,1,6,6127,0,0,0,3272,3500,10,8,0,581,1,409,0,0,0,0,23,3,0,223,77,0,0,2,8,6,5,0,127,10345,8,0,61,117,0,7,12,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,2,153,58.846154,36681046,8012,K B A H J I D G F C E,I A G E F H C B D J K,F J A C E K D G B H I,13,0,0,0,13,2,0,15,1,6,6188,0,0,0,3254,3400,10,9,0,627,1,409,0,0,0,0,23,3,0,199,79,0,0,1,8,6,5,0,127,10345,8,0,61,116,0,7,13,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,3,152,58.461538,4271614,7152,B C I K F H G J E A D,F D A E K I J B H C G,E B K A C H F G J D I,14,0,0,0,13,2,0,15,1,6,6186,0,0,0,3281,3400,10,9,0,536,1,307,0,0,0,0,23,3,0,214,78,0,0,2,8,6,5,0,127,10345,8,0,61,116,0,7,11,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,4,152,58.461538,13190320,1434,D H E B A K F I J C G,H I C F D A E B J K G,I G E K C J A D F H B,14,0,0,0,13,2,0,15,1,6,6140,0,0,0,3300,3500,10,9,0,581,1,307,0,0,0,0,23,3,0,211,78,0,0,2,8,6,4,0,127,10345,8,0,61,116,0,7,12,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,5,152,58.461538,20000071,6933,F G B A D K E H C J I,B D F G H J K I A E C,F A J B D H I G E C K,14,0,0,0,13,2,0,15,1,6,6202,0,0,0,3281,3400,10,9,0,590,1,409,0,0,0,0,23,3,0,220,77,0,0,3,8,6,4,0,127,10345,8,0,61,117,0,7,14,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,6,152,58.461538,20105319,2948,F G D I B A E J H K C,A B C D H E I J G F K,D G H B J C K F E I A,13,0,0,0,12,2,0,15,1,6,6189,0,0,0,3309,3500,10,9,0,600,1,409,0,0,0,0,23,3,0,214,79,0,0,2,8,6,5,0,127,10345,7,0,62,116,0,6,14,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,7,152,58.461538,36058385,1797,J K D C F A G H I E B,J F H K A G I B C D E,H J K A E I F G D B C,14,0,0,0,13,2,0,15,1,6,6218,0,0,0,3290,3400,10,9,0,545,1,409,0,0,0,0,23,3,0,227,78,0,0,1,8,6,5,0,127,10345,8,0,66,116,0,7,13,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,8,152,58.461538,37317834,8844,K C I F D B J H A E G,H B J A E C D I G K F,J G C K F E A D I H B,13,0,0,0,13,2,0,15,1,6,6185,0,0,0,3281,3500,10,9,0,500,1,307,0,0,0,0,23,3,0,218,78,0,0,1,8,7,5,0,127,10345,8,0,61,116,0,6,12,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,9,151,58.076923,723649,1257,A C K J G B F D E I H,H B F A D G K C E J I,I D K J A B H E F C G,14,0,0,0,13,2,0,15,1,6,6202,0,0,0,3300,3500,10,9,0,509,1,307,0,0,0,0,23,3,0,220,78,0,0,3,8,6,5,0,127,10345,8,0,71,116,0,6,12,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,10,151,58.076923,741839,8791,A D B G E F K J I H C,C K D I B A J E H G F,B E A D G K H C F J I,13,0,0,0,12,2,0,15,1,7,6095,0,0,0,3290,3500,10,9,0,581,1,384,0,0,0,0,23,3,0,218,78,0,0,2,8,7,5,0,127,10345,7,0,64,116,0,6,14,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,11,151,58.076923,865253,11634,A D F G I J E B K H C,J G F A K D H E B I C,F A E I H B J C G D K,14,0,0,0,13,2,0,15,1,6,6143,0,0,0,3272,3400,10,9,0,590,2,384,0,0,0,0,23,3,0,223,79,0,0,1,8,8,6,0,127,10345,8,0,61,115,0,6,13,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,12,151,58.076923,5488816,6607,B G C D A H E J K F I,F D J G C E H K B I A,H B A E K F J I C G D,14,0,0,0,12,2,0,15,1,6,6174,0,0,0,3263,3400,10,9,0,581,1,409,0,0,0,0,23,3,0,220,78,0,0,1,8,6,5,0,127,10345,8,0,55,116,0,7,15,0,4,0
172,4000000,4012604,5701209981813462626,16994406626775894751,13,151,58.076923,7652332,8533,C B A J F E H D K G I,D I J C K H E F A B G,B K F D H J C I E G A,14,0,0,0,13,2,0,15,1,6,6215,0,0,0,3272,3500,10,8,0,600,2,307,0,0,0,0,23,3,0,207,78,0,0,1,8,6,4,0,127,10345,8,0,61,116,0,7,12,0,4,0
