heart_index,trials_per_heart,raw_attempts,heart_signature,scoring_signature,rank,integer_score,score_percent,head_permutation_rank,head_pattern_index,head_wanderer_for_orbiter,tail_orbiter_a_for_wanderer,tail_orbiter_b_for_wanderer,first_minimum_wanderer_influence,first_minimum_input_coverage,second_minimum_wanderer_influence,second_minimum_input_coverage,minimum_pair_union,minimum_heart_separation,total_heart_separation,minimum_pair_balance,minimum_complement,dominated_pair_count,flow_area,arrival_total,maximum_arrival_skew,directed_diameter,mean_wanderer_shortest_path_x1000,worst_wanderer_mean_shortest_path_x1000,minimum_influenced_wanderers,minimum_wanderers_reached_within_four_edges,mean_four_edge_wanderer_reach_x1000,redundant_early_branch_fraction_x1000,pair_component_count,minimum_subset_expansion,total_subset_expansion,reserved_legacy_spectral_gap,minimum_one_round_wanderer_fanout,mean_one_round_wanderer_fanout_x1000,minimum_source_orbiter_journey_area,minimum_dual_tail_wanderer_reach,mean_dual_tail_wanderer_reach_x1000,maximum_orbiter_shortest_path_load_x1000,maximum_ordered_source_orphan_area,mean_ordered_source_orphan_area_x1000,maximum_last_orphan_latency,maximum_orphan_straggler_gap,maximum_midpoint_source_orphans,maximum_midpoint_destination_orphan_load,maximum_midpoint_co_orphan_load,maximum_source_meeting_orphans,maximum_source_meeting_area,mean_source_pair_meeting_latency_x1000,maximum_robust_orphans,mean_robust_orphans_x1000,maximum_ordered_destination_orphan_area,maximum_dual_tail_source_orphan_area,mean_dual_tail_source_orphan_area_x1000,maximum_robust_destination_orphans,maximum_single_orbiter_ordered_pair_damage,mean_single_orbiter_ordered_pair_damage_x1000,minimum_surviving_fanout_after_one_orbiter_removal,maximum_dual_tail_arrival_skew
2,4000000,4012209,5079320329099895900,16994406626775894751,1,177,68.076923,2263738,11186,A H D C E B I G K F J,C B K G A H I E D F J,J E H K D F C I B A G,15,0,0,0,15,2,0,15,0,9,6106,0,0,0,3309,3500,10,8,0,563,1,409,0,0,0,0,37,5,0,214,62,0,0,2,8,7,5,0,126,10709,6,0,56,110,0,7,12,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,2,176,67.692308,4702747,968,B D K H A G F J C I E,F K E H A C D B I G J,A H F D K I B C G J E,15,0,0,0,15,2,0,15,0,8,6206,0,0,0,3272,3400,10,9,0,600,1,256,0,0,0,0,37,5,0,215,64,0,0,2,8,6,5,0,126,10709,6,0,55,112,0,8,11,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,3,176,67.692308,6862486,473,B J K C G D E I H A F,A K G D J B H E I C F,F G B A E D K I C H J,15,0,0,0,15,2,0,15,0,8,6175,0,0,0,3290,3500,10,9,0,609,1,307,0,0,0,0,37,5,0,234,62,0,0,2,8,6,5,0,126,10709,6,0,59,110,0,8,11,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,4,176,67.692308,10713799,7539,C K F H I B G D A J E,G A J I F K E B C D H,K D G C B A J E H I F,15,0,0,0,15,2,0,15,0,9,6168,0,0,0,3281,3400,10,8,0,663,1,384,0,0,0,0,37,5,0,213,63,0,0,2,8,7,4,0,126,10709,6,0,57,110,0,8,11,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,5,176,67.692308,18202594,15867,F A C G I E D H K B J,H I E D K J A F C B G,F C I H A E G J B D K,15,0,0,0,15,2,0,15,0,8,6156,0,0,0,3300,3500,10,9,0,545,2,307,0,0,0,0,37,5,0,215,64,0,0,2,8,6,5,0,126,10709,6,0,59,110,0,8,10,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,6,176,67.692308,19134929,8579,F C I G H B J E K D A,J A H D C I F B E K G,H K F B I E A C J G D,15,0,0,0,15,2,0,15,0,9,6144,0,0,0,3354,3600,10,8,0,527,1,307,0,0,0,0,37,5,0,212,62,0,0,4,8,6,5,0,126,10709,7,0,55,107,0,8,10,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,7,176,67.692308,20948759,5373,F I H E D C K J G B A,F H D C A K B E G I J,A F H B K G D I J C E,15,0,0,0,15,2,0,15,0,8,6187,0,0,0,3318,3500,10,8,0,563,1,256,0,0,0,0,37,5,0,225,62,0,0,2,8,6,5,0,126,10709,6,0,55,110,0,8,10,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,8,176,67.692308,21428756,1684,F K A E I B J H D C G,J H E G B C D I A K F,E C F J G I B D K H A,15,0,0,0,15,2,0,15,0,9,6191,0,0,0,3272,3400,10,9,0,545,1,307,0,0,0,0,37,5,0,212,63,0,0,2,8,6,5,0,126,10709,6,0,55,112,0,8,11,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,9,176,67.692308,23764059,16245,G F E D A I K B H J C,B C A G K I J F H E D,C J I A G D E H K F B,15,0,0,0,15,2,0,15,0,9,6188,0,0,0,3309,3400,10,9,0,581,1,307,0,0,0,0,37,5,0,212,64,0,0,3,8,6,5,0,126,10709,7,0,55,110,0,8,11,0,4,0
2,4000000,4012209,5079320329099895900,16994406626775894751,10,176,67.692308,24548566,3179,G I F J H B C K E A D,I D E K F G J B H A C,E B J H A K F C D G I,15,0,0,0,15,2,0,15,0,8,6165,0,0,0,3290,3600,10,8,0,609,1,307,0,0,0,0,37,5,0,224,66,0,0,2,8,6,4,0,126,10709,6,0,59,110,0,8,10,0,4,0
