heart_index,trials_per_heart,raw_attempts,heart_signature,scoring_signature,rank,integer_score,score_percent,head_permutation_rank,head_pattern_index,head_wanderer_for_orbiter,tail_orbiter_a_for_wanderer,tail_orbiter_b_for_wanderer,first_minimum_wanderer_influence,first_minimum_input_coverage,second_minimum_wanderer_influence,second_minimum_input_coverage,minimum_pair_union,minimum_heart_separation,total_heart_separation,minimum_pair_balance,minimum_complement,dominated_pair_count,flow_area,arrival_total,maximum_arrival_skew,directed_diameter,mean_wanderer_shortest_path_x1000,worst_wanderer_mean_shortest_path_x1000,minimum_influenced_wanderers,minimum_wanderers_reached_within_four_edges,mean_four_edge_wanderer_reach_x1000,redundant_early_branch_fraction_x1000,pair_component_count,minimum_subset_expansion,total_subset_expansion,reserved_legacy_spectral_gap,minimum_one_round_wanderer_fanout,mean_one_round_wanderer_fanout_x1000,minimum_source_orbiter_journey_area,minimum_dual_tail_wanderer_reach,mean_dual_tail_wanderer_reach_x1000,maximum_orbiter_shortest_path_load_x1000,maximum_ordered_source_orphan_area,mean_ordered_source_orphan_area_x1000,maximum_last_orphan_latency,maximum_orphan_straggler_gap,maximum_midpoint_source_orphans,maximum_midpoint_destination_orphan_load,maximum_midpoint_co_orphan_load,maximum_source_meeting_orphans,maximum_source_meeting_area,mean_source_pair_meeting_latency_x1000,maximum_robust_orphans,mean_robust_orphans_x1000,maximum_ordered_destination_orphan_area,maximum_dual_tail_source_orphan_area,mean_dual_tail_source_orphan_area_x1000,maximum_robust_destination_orphans,maximum_single_orbiter_ordered_pair_damage,mean_single_orbiter_ordered_pair_damage_x1000,minimum_surviving_fanout_after_one_orbiter_removal,maximum_dual_tail_arrival_skew
55,4000000,4012509,6691238011659378180,16994406626775894751,1,164,63.076923,6819720,12100,B J I C A K D E F G H,B K G A I C D H J F E,I C F E A D G J B H K,14,0,0,0,13,2,0,15,0,6,6097,0,0,0,3309,3400,10,9,0,554,1,409,0,0,0,0,31,3,0,207,63,0,0,2,8,6,5,0,128,11054,7,0,63,117,0,6,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,2,164,63.076923,19436719,10303,F D H A G E J C B K I,C F D K G I H A J E B,E H C G D K B J F A I,15,0,0,0,15,2,0,15,2,6,6112,0,0,0,3272,3400,10,9,0,572,1,384,0,0,0,0,31,3,0,220,64,0,0,2,8,7,5,0,128,11054,8,0,61,115,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,3,163,62.692308,4437693,14718,B D E A H G J K F I C,A E B C J D H I G F K,G A H K D C J B F E I,15,0,0,0,15,2,0,15,2,6,6099,0,0,0,3272,3400,10,9,0,554,2,307,0,0,0,0,31,3,0,227,62,0,0,2,8,7,5,0,128,11054,8,0,60,117,0,7,12,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,4,163,62.692308,7364550,8435,C A E I D H F G B J K,E F H I D A K C J G B,C G F B K E I D H A J,15,0,0,0,15,2,0,15,2,6,6083,0,0,0,3300,3500,10,9,0,563,1,384,0,0,0,0,31,3,0,222,64,0,0,3,8,6,4,0,128,11054,8,0,61,117,0,8,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,5,163,62.692308,10769689,8765,C K H A I J E B D G F,K F C H A B E J I G D,H G K A J I B F D E C,15,0,0,0,15,2,0,15,0,5,6155,0,0,0,3345,3500,10,9,0,554,1,409,0,0,0,0,31,3,0,219,64,0,0,2,8,8,5,0,128,11054,7,0,60,115,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,6,163,62.692308,16669100,11483,E G K D C H A J F B I,K D G B E C J A H I F,C G K E F B A H I D J,15,0,0,0,15,2,0,15,2,6,6093,0,0,0,3290,3400,10,9,0,636,1,409,0,0,0,0,31,3,0,209,65,0,0,2,8,8,6,0,128,11054,8,0,60,114,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,7,163,62.692308,23979230,5941,G H A I J D K E C B F,J I F E C B H G A K D,F D H B K J I A E G C,15,0,0,0,15,2,0,15,2,6,6151,0,0,0,3300,3500,10,8,0,527,1,409,0,0,0,0,31,3,0,220,65,0,0,2,8,8,5,0,128,11054,7,0,60,115,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,8,163,62.692308,33602102,17583,J C G E A H F I D B K,I A F G B C H J K D E,B G J F E D A H I K C,15,0,0,0,15,2,0,15,2,6,6093,0,0,0,3272,3400,10,9,0,545,2,384,0,0,0,0,31,3,0,219,69,0,0,3,8,6,5,0,128,11054,8,0,61,115,0,7,12,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,9,163,62.692308,39761276,624,K J F B A I H G D C E,H K G A B J F E C D I,K E D H I A G F B C J,15,0,0,0,15,2,0,15,0,4,6104,0,0,0,3290,3400,10,8,0,600,1,384,0,0,0,0,31,3,0,218,62,0,0,3,8,7,5,0,128,11054,7,0,72,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,10,162,62.307692,1158718,19315,A E C I K D J H G B F,E D A H J B G I K F C,C G J B F I A D H E K,15,0,0,0,15,2,0,15,0,5,6093,0,0,0,3290,3400,10,9,0,536,1,307,0,0,0,0,31,3,0,221,64,0,0,2,8,7,5,0,128,11054,8,0,61,115,0,7,12,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,11,162,62.307692,1218431,5472,A E F C J D H K I G B,I E K A D J F H B G C,D B G E J A H I C F K,15,0,0,0,15,2,0,15,2,6,6092,0,0,0,3318,3400,10,8,0,563,1,409,0,0,0,0,31,3,0,216,65,0,0,2,8,8,5,0,128,11054,7,0,57,115,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,12,162,62.307692,1334718,15821,A E I B J H G D C F K,G A B D J H I C K F E,E H C I A F J K D G B,15,0,0,0,15,2,0,15,3,6,6155,0,0,0,3363,3600,10,8,0,581,1,384,0,0,0,0,31,3,0,213,64,0,0,3,8,7,5,0,128,11054,7,0,69,115,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,13,162,62.307692,1587830,15925,A F E G B D K I H C J,B K C H D E J G A I F,H I D J K C A F G B E,15,0,0,0,15,2,0,15,2,6,6147,0,0,0,3272,3400,10,9,0,627,1,307,0,0,0,0,31,3,0,219,64,0,0,3,8,7,5,0,128,11054,8,0,64,115,0,8,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,14,162,62.307692,1722559,7324,A F I H J D G C B K E,K A D G J H C B F I E,G H I A D F E C J K B,15,0,0,0,15,2,0,15,2,6,6100,0,0,0,3272,3400,10,8,0,490,2,384,0,0,0,0,31,3,0,204,64,0,0,2,8,7,5,0,128,11054,8,0,64,115,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,15,162,62.307692,2185692,15096,A H B D I J C G E F K,D J I K H F A G B C E,I B K E F G J A H D C,15,0,0,0,15,2,0,15,0,5,6113,0,0,0,3281,3400,10,9,0,518,2,409,0,0,0,0,31,3,0,219,64,0,0,2,8,7,5,0,128,11054,7,0,63,115,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,16,162,62.307692,6205507,16310,B I A K D H F J C G E,A K C G H E I J B D F,J C D K A F B H E I G,15,0,0,0,15,2,0,15,3,6,6099,0,0,0,3300,3500,10,9,0,554,2,307,0,0,0,0,31,3,0,218,62,0,0,2,8,7,5,0,128,11054,7,0,60,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,17,162,62.307692,6427681,15794,B I H E D F A C G K J,A D I K C H E F B J G,E C D G K A B J I H F,15,0,0,0,15,2,0,15,3,6,6085,0,0,0,3272,3500,10,9,0,581,1,256,0,0,0,0,31,3,0,210,62,0,0,2,8,7,6,0,128,11054,7,0,60,117,0,6,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,18,162,62.307692,9125433,8536,C G B E I D F H J K A,I F C J K E D B H G A,B J D H E A I C K F G,15,0,0,0,15,2,0,15,0,4,6114,0,0,0,3254,3400,10,9,0,618,2,307,0,0,0,0,31,3,0,209,62,0,0,2,8,7,5,0,128,11054,7,0,63,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,19,162,62.307692,10011363,4721,C I G D E J A B H K F,I K D F G B J E H C A,B I K H F C D A J E G,15,0,0,0,15,2,0,15,2,6,6156,0,0,0,3300,3400,10,9,0,527,1,384,0,0,0,0,31,3,0,205,64,0,0,3,8,7,6,0,128,11054,8,0,61,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,20,162,62.307692,10418195,17514,C J H E A I D F K G B,I B G A J K D E H F C,K I F H B C G A J E D,15,0,0,0,15,2,0,15,2,6,6079,0,0,0,3300,3400,10,9,0,581,1,307,0,0,0,0,31,3,0,218,64,0,0,2,8,6,5,0,128,11054,8,0,64,117,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,21,162,62.307692,11371333,16596,D B F A E I C J G K H,K C H D J F B E A I G,E K A I H J C F G B D,15,0,0,0,15,2,0,15,0,5,6104,0,0,0,3290,3500,10,8,0,627,1,384,0,0,0,0,31,3,0,217,62,0,0,2,8,7,6,0,128,11054,7,0,63,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,22,162,62.307692,15376198,451,E C F D J I K H G A B,E H D K G J A I B F C,F J I C K A H B E G D,15,0,0,0,15,2,0,15,3,6,6114,0,0,0,3281,3400,10,9,0,518,2,307,0,0,0,0,31,3,0,213,62,0,0,2,8,7,5,0,128,11054,7,0,60,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,23,162,62.307692,16511393,16638,E G F H A D K I J C B,I J F C D K E A B G H,K H G E C D B J I A F,15,0,0,0,15,2,0,15,2,6,6065,0,0,0,3290,3500,10,9,0,563,2,307,0,0,0,0,31,3,0,215,64,0,0,3,8,7,6,0,128,11054,8,0,64,115,0,7,12,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,24,162,62.307692,16898903,17507,E H G A K I B J F D C,G A B H K C D F E J I,E J H A I D K G C F B,15,0,0,0,15,2,0,15,2,6,6087,0,0,0,3281,3400,10,9,0,490,1,307,0,0,0,0,31,3,0,211,66,0,0,3,8,7,5,0,128,11054,7,0,61,113,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,25,162,62.307692,18913915,14392,F C B A J E K I D H G,A J F G K B E D I H C,G A H F D E C I J B K,15,0,0,0,15,2,0,15,4,6,6113,0,0,0,3290,3400,10,9,0,527,1,384,0,0,0,0,31,3,0,217,64,0,0,3,8,7,6,0,128,11054,8,0,69,115,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,26,162,62.307692,22487731,10790,G B K H I J E F A D C,C K A D F I H G B E J,B C H G E D J A I K F,15,0,0,0,15,2,0,15,0,5,6062,0,0,0,3272,3400,10,9,0,609,1,307,0,0,0,0,31,3,0,210,62,0,0,2,8,7,5,0,128,11054,7,0,63,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,27,162,62.307692,27860286,12468,H G I K F J A C B D E,K F I G E B A D J H C,E H A D C I G J F K B,15,0,0,0,13,2,0,15,0,5,6092,0,0,0,3272,3400,10,9,0,590,1,307,0,0,0,0,31,3,0,219,64,0,0,2,8,6,5,0,128,11054,7,0,60,115,0,7,14,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,28,162,62.307692,30206183,715,I D C B F A E K J H G,C G E I K H J B D F A,E K A D C B H F J G I,13,0,0,0,12,2,0,15,3,7,6073,0,0,0,3281,3400,10,9,0,572,1,409,0,0,0,0,31,4,0,210,67,0,0,4,8,7,5,0,128,11054,8,0,54,114,0,7,16,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,29,162,62.307692,31931408,2550,I H K J E B A D F C G,D B E I G H F C J K A,I E F B K A G D H C J,15,0,0,0,15,2,0,15,3,6,6085,0,0,0,3300,3400,10,9,0,572,2,307,0,0,0,0,31,3,0,212,62,0,0,2,8,7,5,0,128,11054,7,0,60,117,0,7,13,0,4,0
55,4000000,4012509,6691238011659378180,16994406626775894751,30,162,62.307692,33337811,3754,J B I H F E A D K G C,D H I C G F B E J K A,C J H F K G I B A D E,14,0,0,0,13,2,0,15,2,6,6064,0,0,0,3309,3400,10,9,0,545,2,384,0,0,0,0,31,3,0,216,65,0,0,3,8,8,5,0,128,11054,7,0,61,114,0,7,14,0,4,0
