heart_index,trials_per_heart,raw_attempts,heart_signature,scoring_signature,rank,integer_score,score_percent,head_permutation_rank,head_pattern_index,head_wanderer_for_orbiter,tail_orbiter_a_for_wanderer,tail_orbiter_b_for_wanderer,first_minimum_wanderer_influence,first_minimum_input_coverage,second_minimum_wanderer_influence,second_minimum_input_coverage,minimum_pair_union,minimum_heart_separation,total_heart_separation,minimum_pair_balance,minimum_complement,dominated_pair_count,flow_area,arrival_total,maximum_arrival_skew,directed_diameter,mean_wanderer_shortest_path_x1000,worst_wanderer_mean_shortest_path_x1000,minimum_influenced_wanderers,minimum_wanderers_reached_within_four_edges,mean_four_edge_wanderer_reach_x1000,redundant_early_branch_fraction_x1000,pair_component_count,minimum_subset_expansion,total_subset_expansion,reserved_legacy_spectral_gap,minimum_one_round_wanderer_fanout,mean_one_round_wanderer_fanout_x1000,minimum_source_orbiter_journey_area,minimum_dual_tail_wanderer_reach,mean_dual_tail_wanderer_reach_x1000,maximum_orbiter_shortest_path_load_x1000,maximum_ordered_source_orphan_area,mean_ordered_source_orphan_area_x1000,maximum_last_orphan_latency,maximum_orphan_straggler_gap,maximum_midpoint_source_orphans,maximum_midpoint_destination_orphan_load,maximum_midpoint_co_orphan_load,maximum_source_meeting_orphans,maximum_source_meeting_area,mean_source_pair_meeting_latency_x1000,maximum_robust_orphans,mean_robust_orphans_x1000,maximum_ordered_destination_orphan_area,maximum_dual_tail_source_orphan_area,mean_dual_tail_source_orphan_area_x1000,maximum_robust_destination_orphans,maximum_single_orbiter_ordered_pair_damage,mean_single_orbiter_ordered_pair_damage_x1000,minimum_surviving_fanout_after_one_orbiter_removal,maximum_dual_tail_arrival_skew
11,4000000,4012455,15499422346743820662,16994406626775894751,1,167,64.230769,22428604,9521,G B J D A K C E I F H,J C B A G I E F K D H,B K C H F D I A G J E,14,0,0,0,13,2,0,15,0,7,6214,0,0,0,3263,3400,10,9,0,572,1,409,0,0,0,0,30,4,0,209,69,0,0,3,8,6,5,0,126,10218,7,0,60,115,0,6,13,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,2,167,64.230769,22508562,10585,G C A D K J E I B F H,H F E I C D G A J B K,J H I A D K B F E C G,14,0,0,0,13,2,0,15,0,6,6204,0,0,0,3309,3500,10,9,0,600,2,409,0,0,0,0,30,3,0,208,66,0,0,2,8,6,5,0,126,10218,7,0,68,115,0,6,11,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,3,167,64.230769,27359449,13705,H F D G E B I A C K J,F J B D G E H I C A K,G A F J I K C E B H D,15,0,0,0,15,2,0,15,2,6,6225,0,0,0,3263,3500,10,8,0,581,1,307,0,0,0,0,30,3,0,213,66,0,0,5,8,6,5,0,126,10218,7,0,60,116,0,6,10,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,4,166,63.846154,5696141,427,B G I D C E K A J H F,E K G A B H C I J F D,J E K I G F B D H A C,14,0,0,0,13,2,0,15,0,7,6158,0,0,0,3281,3600,10,9,0,590,1,384,0,0,0,0,30,4,0,209,69,0,0,3,8,6,5,0,126,10218,7,0,60,115,0,7,13,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,5,166,63.846154,11133555,7895,D A I C B F J E H K G,A I H J E B F C G D K,J C F H K E G D B A I,15,0,0,0,15,2,0,15,2,6,6193,0,0,0,3309,3400,10,9,0,527,1,409,0,0,0,0,30,3,0,209,68,0,0,3,8,6,4,0,126,10218,8,0,60,115,0,6,12,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,6,166,63.846154,11654681,7205,D C B A H E G J K I F,C J G I B A D H K F E,H B I E C J A F D G K,15,0,0,0,15,2,0,15,2,6,6215,0,0,0,3309,3500,10,8,0,563,1,307,0,0,0,0,30,3,0,220,66,0,0,2,8,6,4,0,126,10218,7,0,55,116,0,6,11,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,7,166,63.846154,14170804,5653,D K A F H I B C J E G,H J F G I K A B C E D,J D G I A E H F K B C,15,0,0,0,15,2,0,15,2,6,6225,0,0,0,3309,3400,10,8,0,600,1,384,0,0,0,0,30,3,0,218,68,0,0,5,8,6,4,0,126,10218,7,0,61,117,0,7,10,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,8,166,63.846154,21762039,5885,F K J G I A C E D H B,A F I E G J C D B H K,H A E B F D K I C J G,14,0,0,0,13,2,0,15,0,7,6188,0,0,0,3254,3400,10,9,0,590,1,256,0,0,0,0,30,4,0,214,69,0,0,3,8,6,5,0,126,10218,7,0,62,115,0,6,12,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,9,166,63.846154,23291346,9613,G E B I D A H K C F J,C G F K H I D J B A E,K I B G F A C D E H J,15,0,0,0,15,2,0,15,0,5,6225,0,0,0,3300,3500,10,8,0,581,1,384,0,0,0,0,30,3,0,219,66,0,0,4,8,6,5,0,126,10218,7,0,61,117,0,7,10,0,4,0
11,4000000,4012455,15499422346743820662,16994406626775894751,10,166,63.846154,33026014,14109,J B A C I F H K G D E,I D J A G E F H C K B,G K A D F I B J H E C,15,0,0,0,15,2,0,15,2,6,6218,0,0,0,3300,3400,10,9,0,527,1,307,0,0,0,0,30,3,0,212,66,0,0,2,8,7,4,0,126,10218,7,0,55,116,0,6,11,0,4,0
